3	0	1	272.456	272.456	223	1	1	
2	1	1	272.735	272.735	222	0	1	
2	0	1	273.122	273.122	217	2	1	
3	0	1	273.369	273.369	222	4	1	
0	0	2	273.551	273.551	0	3	1	
1	1	1	273.774	273.774	216	3	1	
3	0	1	273.984	273.984	225	3	1	
3	1	1	274.163	274.163	226	2	1	
3	0	1	274.381	274.381	217	1	1	
1	2	1	274.66	274.66	227	0	1	
2	2	1	275.047	275.047	228	0	1	
3	0	1	275.338	275.338	228	2	1	
2	0	1	275.543	275.543	224	1	1	
3	0	1	275.801	275.801	230	3	1	
3	0	1	275.988	275.988	224	2	1	
1	0	1	276.218	276.218	213	1	1	
2	2	1	276.518	276.518	229	1	1	
2	2	1	276.757	276.757	213	3	1	
3	2	1	276.934	276.934	233	5	1	
3	0	1	277.075	277.075	231	4	1	
3	0	1	277.24	277.24	229	3	1	
2	2	1	277.436	277.436	232	2	1	
3	0	1	277.68	277.68	213	4	1	
3	2	1	277.861	277.861	235	3	1	
3	1	1	278.081	278.081	232	2	1	
2	1	0	278.363	278.363	227	1	1	
2	1	1	278.756	278.756	227	1	1	
3	0	1	279.079	279.079	234	3	1	
3	1	1	279.299	279.299	237	2	1	
2	0	1	279.581	279.581	216	1	1	
3	0	1	279.974	279.974	227	3	1	
3	0	1	280.224	280.224	216	2	1	
2	0	1	280.557	280.557	236	1	1	
0	0	2	281.057	281.057	0	3	1	
3	2	1	281.347	281.347	239	3	1	
3	1	1	281.617	281.617	236	2	1	
1	1	1	281.987	281.987	240	1	1	
3	0	1	282.574	282.574	238	1	1	
1	0	1	282.967	282.967	221	0	1	
2	2	1	283.614	283.614	221	0	1	
2	1	1	284.033	284.033	241	2	1	
2	0	1	284.293	284.293	240	4	1	
3	4	1	284.482	284.482	240	6	1	
3	0	1	284.63	284.63	221	5	1	
3	3	1	284.804	284.804	245	4	1	
2	0	1	285.014	285.014	242	3	1	
3	0	1	285.281	285.281	243	5	1	
3	3	1	285.473	285.473	246	4	1	
3	2	1	285.711	285.711	242	3	1	
3	0	1	286.023	286.023	241	2	1	
3	0	1	286.476	286.476	244	1	1	
0	0	2	287.305	287.305	0	0	1	
1	0	1	292.145	292.145	247	0	1	
2	0	1	294.345	294.345	247	0	1	
2	0	1	295.115	295.115	248	2	1	
3	1	1	295.479	295.479	249	4	1	
0	0	2	295.716	295.716	0	3	1	
3	1	1	296.028	296.028	248	3	1	
3	0	1	296.318	296.318	247	2	1	
0	0	2	296.725	296.725	0	1	1	
3	0	1	297.413	297.413	250	1	1	
1	0	1	298	298	251	0	1	
2	0	1	299.423	299.423	251	0	1	
3	0	1	300.071	300.071	251	2	1	
3	0	1	300.404	300.404	254	1	1	
2	0	1	300.904	300.904	253	0	1	
3	0	1	301.904	301.904	253	2	1	
0	0	2	302.311	302.311	0	1	1	
1	0	0	302.999	302.999	252	1	1	
3	0	1	303.586	303.586	255	1	1	
0	0	2	304.099	304.099	0	0	1	
1	1	1	305.151	305.151	256	0	1	
0	0	2	305.986	305.986	0	0	1	
1	1	1	306.475	306.475	257	0	1	
2	0	1	306.912	306.912	256	0	1	
2	1	1	307.231	307.231	257	2	1	
2	1	1	307.449	307.449	261	4	1	
3	2	1	307.615	307.615	257	6	1	
3	2	1	307.748	307.748	263	5	1	
2	0	1	307.902	307.902	259	4	1	
3	0	1	308.084	308.084	256	6	1	
3	1	1	308.228	308.228	261	5	1	
3	3	1	308.396	308.396	265	4	1	
3	0	1	308.598	308.598	262	3	1	
3	1	1	308.851	308.851	259	2	1	
3	0	1	309.19	309.19	264	1	1	
1	0	1	309.703	309.703	252	0	1	
1	1	1	310.755	310.755	260	0	1	
0	0	2	311.313	311.313	0	0	1	
2	1	1	311.692	311.692	266	0	1	
3	0	1	312.039	312.039	266	2	1	
3	0	1	312.269	312.269	269	1	1	
2	2	1	312.569	312.569	267	0	1	
3	1	1	312.996	312.996	270	2	1	
1	1	1	313.26	313.26	268	1	1	
2	1	1	313.618	313.618	260	1	1	
2	0	1	313.893	313.893	252	3	1	
3	0	1	314.089	314.089	267	5	1	
3	2	1	314.242	314.242	252	4	1	
2	0	1	314.423	314.423	268	3	1	
3	0	1	314.643	314.643	260	5	1	
3	1	1	314.809	314.809	273	4	1	
1	0	1	315.009	315.009	258	3	1	
2	1	0	315.259	315.259	258	3	1	
3	2	1	315.466	315.466	274	3	1	
2	1	1	315.651	315.651	258	2	1	
2	1	1	315.879	315.879	275	4	1	
3	1	1	316.05	316.05	268	6	1	
3	1	1	316.187	316.187	258	5	1	
3	0	1	316.346	316.346	272	4	1	
3	2	1	316.535	316.535	278	3	1	
2	0	1	316.768	316.768	271	2	1	
2	0	1	317.071	317.071	276	4	1	
3	3	1	317.281	317.281	279	6	1	
3	2	1	317.442	317.442	271	5	1	
3	1	1	317.634	317.634	275	4	1	
3	0	1	317.872	317.872	277	3	1	
3	0	1	318.184	318.184	276	2	1	
3	0	1	318.637	318.637	280	1	1	
0	0	2	319.466	319.466	0	0	1	
0	0	2	324.306	324.306	0	0	1	
1	0	1	326.506	326.506	281	0	1	
2	0	1	327.929	327.929	281	0	1	
3	1	1	328.577	328.577	284	2	1	
3	0	1	328.91	328.91	281	1	1	
1	0	1	329.41	329.41	282	0	1	
2	0	1	330.41	330.41	283	0	1	
3	1	1	330.952	330.952	286	2	1	
